v1
12,55,53,14
12,53,53,14
12,54,53,14
12,56,56,14
12,57,57,14
12,58,58,14
12,59,59,14
12,61,60,14
12,60,60,14
12,62,62,14
12,64,63,14
12,63,63,14
12,65,65,14
12,66,66,14
12,67,67,14
12,68,68,14
12,69,69,14
12,70,70,14
12,71,71,14
12,72,71,14
12,73,73,14
12,74,74,14
12,75,75,14
12,76,76,14
12,77,77,14
12,78,78,14
12,79,79,14
12,3,3,15
16,4,4,15
15,5,5,15
14,6,6,15
14,7,7,15
12,8,8,15
16,12,12,15
17,11,8,15
16,12,12,15
16,13,12,15
15,14,14,15
15,15,15,15
15,16,16,15
15,17,17,15
14,19,18,15
14,20,20,15
13,21,21,15
13,22,22,15
13,24,24,15
13,25,25,15
14,26,25,15
14,25,25,15
14,29,29,15
13,30,30,15
13,31,31,15
13,32,32,15
13,33,33,15
14,35,33,15
14,36,36,15
14,36,36,15
13,37,37,15
13,39,39,15
13,41,40,15
13,40,40,15
13,42,42,15
13,43,42,15
13,44,44,15
13,45,45,15
13,46,46,15
13,48,47,15
13,47,47,15
13,49,49,15
13,50,50,15
13,52,51,15
13,54,53,15
13,55,53,15
13,53,53,15
13,56,56,15
13,57,57,15
13,58,58,15
13,59,59,15
13,61,60,15
13,60,60,15
13,62,62,15
13,64,63,15
13,63,63,15
13,65,65,15
13,66,66,15
13,67,67,15
13,68,68,15
13,69,69,15
13,70,70,15
13,72,71,15
13,71,71,15
13,73,73,15
13,74,74,15
13,75,75,15
13,76,76,15
13,77,77,15
13,78,78,15
13,79,79,15
13,3,3,16
17,4,4,16
16,5,5,16
15,6,6,16
15,7,7,16
16,10,8,16
17,13,12,16
18,11,8,16
16,14,14,16
17,13,12,16
17,12,12,16
16,14,14,16
16,15,15,16
16,16,16,16
16,17,17,16
15,19,18,16
15,20,20,16
15,20,20,16
14,21,21,16
14,22,22,16
14,23,23,16
14,24,24,16
15,28,27,16
15,29,29,16
14,27,27,16
15,29,29,16
14,30,30,16
14,31,31,16
14,32,32,16
14,33,33,16
14,34,33,16
14,38,37,16
14,37,37,16
14,39,39,16
14,41,40,16
14,43,42,16
14,42,42,16
14,44,44,16
14,45,45,16
14,46,46,16
14,48,47,16
14,47,47,16
14,49,49,16
14,50,50,16
13,51,51,16
14,52,51,16
14,55,53,16
14,54,53,16
14,53,53,16
14,56,56,16
14,57,57,16
14,58,58,16
14,59,59,16
14,61,60,16
14,60,60,16
14,62,62,16
14,64,63,16
14,63,63,16
14,65,65,16
14,66,66,16
14,67,67,16
14,68,68,16
14,69,69,16
14,70,70,16
14,71,71,16
14,72,71,16
14,73,73,16
14,74,74,16
14,75,75,16
14,76,76,16
14,77,77,16
14,78,78,16
14,79,79,16
14,3,3,17
18,4,4,17
17,5,5,17
16,6,6,17
16,7,7,17
14,8,8,17
18,13,12,17
17,10,8,17
19,11,8,17
18,13,12,17
18,12,12,17
17,14,14,17
17,15,15,17
17,16,16,17
17,17,17,17
16,19,18,17
16,20,20,17
16,20,20,17
15,21,21,17
15,22,22,17
15,23,23,17
15,24,24,17
15,25,25,17
16,28,27,17
16,28,27,17
16,29,29,17
16,29,29,17
15,30,30,17
15,31,31,17
15,32,32,17
15,35,33,17
15,33,33,17
15,34,33,17
15,36,36,17
15,38,37,17
15,37,37,17
15,39,39,17
14,40,40,17
15,41,40,17
15,42,42,17
15,43,42,17
15,44,44,17
15,45,45,17
15,46,46,17
15,47,47,17
14,51,51,17
15,54,53,17
15,55,53,17
15,56,56,17
15,57,57,17
15,58,58,17
15,59,59,17
15,60,60,17
15,61,60,17
15,62,62,17
15,64,63,17
15,63,63,17
15,65,65,17
15,66,66,17
15,67,67,17
15,68,68,17
15,69,69,17
15,70,70,17
15,71,71,17
15,72,71,17
15,73,73,17
15,74,74,17
15,75,75,17
15,76,76,17
15,77,77,17
15,78,78,17
15,79,79,17
19,4,4,18
18,5,5,18
17,6,6,18
17,7,7,18
20,11,8,18
19,13,12,18
18,10,8,18
19,13,12,18
19,12,12,18
18,14,14,18
18,15,15,18
18,16,16,18
18,17,17,18
16,18,18,18
17,19,18,18
17,20,20,18
16,21,21,18
16,22,22,18
16,23,23,18
16,24,24,18
16,25,25,18
16,26,25,18
16,27,27,18
17,28,27,18
17,29,29,18
16,30,30,18
17,31,31,18
16,31,31,18
16,32,32,18
16,33,33,18
16,35,33,18
16,34,33,18
16,36,36,18
16,37,37,18
16,38,37,18
16,39,39,18
16,41,40,18
16,42,42,18
16,42,42,18
15,48,47,18
15,49,49,18
15,50,50,18
15,51,51,18
16,54,53,18
16,54,53,18
16,55,53,18
16,56,56,18
16,56,56,18
16,57,57,18
16,58,58,18
16,59,59,18
16,60,60,18
16,61,60,18
16,62,62,18
16,64,63,18
16,65,65,18
16,66,66,18
16,67,67,18
16,68,68,18
16,69,69,18
16,70,70,18
16,71,71,18
15,3,3,19
20,4,4,19
19,5,5,19
18,6,6,19
18,7,7,19
21,11,8,19
20,12,12,19
19,10,8,19
19,14,14,19
20,12,12,19
20,13,12,19
19,14,14,19
19,15,15,19
19,16,16,19
19,17,17,19
18,19,18,19
18,20,20,19
18,20,20,19
17,21,21,19
17,22,22,19
17,23,23,19
17,24,24,19
17,26,25,19
18,28,27,19
18,28,27,19
18,29,29,19
18,29,29,19
17,30,30,19
17,32,32,19
17,34,33,19
17,33,33,19
17,35,33,19
17,36,36,19
17,37,37,19
17,38,37,19
17,39,39,19
16,40,40,19
16,43,42,19
16,44,44,19
16,45,45,19
16,46,46,19
16,47,47,19
16,48,47,19
16,49,49,19
16,50,50,19
16,51,51,19
17,55,53,19
17,55,53,19
17,56,56,19
17,56,56,19
17,57,57,19
17,58,58,19
17,59,59,19
17,61,60,19
17,60,60,19
17,62,62,19
16,63,63,19
16,72,71,19
16,73,73,19
16,74,74,19
16,75,75,19
16,76,76,19
16,77,77,19
16,78,78,19
16,79,79,19
16,3,3,20
21,4,4,20
20,5,5,20
19,6,6,20
19,7,7,20
18,9,8,20
21,13,12,20
20,14,14,20
22,11,8,20
21,13,12,20
21,12,12,20
20,14,14,20
20,15,15,20
20,16,16,20
20,17,17,20
18,18,18,20
19,19,18,20
19,20,20,20
18,21,21,20
18,22,22,20
18,23,23,20
18,26,25,20
18,27,27,20
19,28,27,20
19,29,29,20
18,30,30,20
18,31,31,20
18,32,32,20
18,35,33,20
19,35,33,20
19,34,33,20
18,34,33,20
18,33,33,20
18,36,36,20
18,38,37,20
18,39,39,20
17,40,40,20
17,41,40,20
17,42,42,20
17,43,42,20
17,44,44,20
17,45,45,20
17,46,46,20
17,48,47,20
17,47,47,20
17,49,49,20
17,50,50,20
17,51,51,20
17,52,51,20
17,53,53,20
18,56,56,20
18,55,53,20
18,56,56,20
18,57,57,20
18,58,58,20
18,59,59,20
17,64,63,20
17,63,63,20
17,65,65,20
17,66,66,20
17,67,67,20
17,68,68,20
17,69,69,20
17,70,70,20
17,71,71,20
17,72,71,20
17,73,73,20
17,74,74,20
17,75,75,20
17,76,76,20
17,77,77,20
17,78,78,20
17,79,79,20
17,3,3,21
22,4,4,21
23,4,4,21
21,5,5,21
20,6,6,21
20,7,7,21
23,11,8,21
22,13,12,21
21,10,8,21
21,14,14,21
22,13,12,21
23,12,12,21
22,12,12,21
21,14,14,21
21,15,15,21
21,16,16,21
19,18,18,21
20,19,18,21
20,20,20,21
19,21,21,21
18,24,24,21
18,25,25,21
19,26,25,21
19,27,27,21
20,28,27,21
20,29,29,21
19,30,30,21
19,31,31,21
19,32,32,21
19,33,33,21
19,36,36,21
19,38,37,21
19,39,39,21
19,39,39,21
18,41,40,21
18,40,40,21
18,43,42,21
18,42,42,21
18,44,44,21
18,45,45,21
18,46,46,21
18,48,47,21
18,47,47,21
18,49,49,21
18,50,50,21
18,52,51,21
19,55,53,21
18,53,53,21
18,54,53,21
18,61,60,21
18,60,60,21
18,62,62,21
18,63,63,21
18,64,63,21
18,65,65,21
18,66,66,21
18,67,67,21
18,68,68,21
18,69,69,21
18,70,70,21
18,72,71,21
18,71,71,21
18,73,73,21
18,74,74,21
18,75,75,21
18,76,76,21
18,77,77,21
18,78,78,21
18,79,79,21
18,3,3,22
24,4,4,22
22,5,5,22
21,6,6,22
21,7,7,22
18,8,8,22
24,11,8,22
23,13,12,22
22,10,8,22
23,13,12,22
24,12,12,22
22,14,14,22
22,15,15,22
22,16,16,22
21,17,17,22
20,18,18,22
21,19,18,22
21,20,20,22
19,22,22,22
19,23,23,22
19,24,24,22
19,25,25,22
21,28,27,22
21,28,27,22
20,27,27,22
20,30,30,22
20,31,31,22
20,35,33,22
20,36,36,22
19,37,37,22
20,37,37,22
20,38,37,22
20,39,39,22
19,41,40,22
19,40,40,22
19,42,42,22
19,43,42,22
19,44,44,22
19,45,45,22
19,46,46,22
19,47,47,22
19,48,47,22
19,49,49,22
19,50,50,22
18,51,51,22
19,52,51,22
19,54,53,22
19,53,53,22
19,56,56,22
19,57,57,22
19,58,58,22
19,59,59,22
19,61,60,22
19,60,60,22
19,62,62,22
19,64,63,22
19,63,63,22
19,65,65,22
19,66,66,22
19,67,67,22
19,68,68,22
19,69,69,22
19,70,70,22
19,72,71,22
19,71,71,22
19,73,73,22
19,74,74,22
19,75,75,22
19,76,76,22
19,77,77,22
19,78,78,22
19,79,79,22
25,4,4,23
23,5,5,23
22,6,6,23
22,7,7,23
23,10,8,23
25,11,8,23
25,12,12,23
25,12,12,23
24,13,12,23
23,14,14,23
23,15,15,23
23,16,16,23
22,17,17,23
22,19,18,23
22,20,20,23
22,20,20,23
20,21,21,23
20,22,22,23
20,23,23,23
20,24,24,23
20,25,25,23
22,28,27,23
22,28,27,23
21,27,27,23
21,29,29,23
20,32,32,23
20,34,33,23
21,36,36,23
21,35,33,23
21,36,36,23
21,38,37,23
21,39,39,23
20,41,40,23
20,42,42,23
20,43,42,23
20,44,44,23
20,45,45,23
20,46,46,23
20,48,47,23
20,47,47,23
20,49,49,23
20,50,50,23
19,51,51,23
20,52,51,23
20,55,53,23
20,53,53,23
20,54,53,23
20,56,56,23
20,57,57,23
20,58,58,23
20,59,59,23
20,61,60,23
20,60,60,23
20,62,62,23
20,64,63,23
20,63,63,23
20,65,65,23
20,66,66,23
20,67,67,23
20,68,68,23
20,69,69,23
20,70,70,23
20,71,71,23
20,72,71,23
20,73,73,23
20,74,74,23
20,75,75,23
20,76,76,23
20,77,77,23
20,78,78,23
20,79,79,23
19,3,3,24
26,4,4,24
24,5,5,24
23,6,6,24
23,7,7,24
27,11,8,24
26,12,12,24
25,14,14,24
26,11,8,24
24,15,15,24
26,12,12,24
25,13,12,24
25,14,14,24
24,14,14,24
24,15,15,24
24,16,16,24
23,17,17,24
22,18,18,24
23,19,18,24
23,20,20,24
21,21,21,24
21,22,22,24
21,23,23,24
21,24,24,24
22,26,25,24
22,27,27,24
22,27,27,24
22,29,29,24
21,30,30,24
21,31,31,24
21,32,32,24
21,34,33,24
22,35,33,24
22,36,36,24
22,36,36,24
22,38,37,24
21,37,37,24
21,41,40,24
21,43,42,24
21,43,42,24
21,42,42,24
21,44,44,24
21,45,45,24
21,46,46,24
21,47,47,24
21,48,47,24
20,51,51,24
21,55,53,24
21,54,53,24
21,56,56,24
21,57,57,24
21,58,58,24
21,59,59,24
21,60,60,24
21,61,60,24
21,62,62,24
21,64,63,24
21,63,63,24
21,65,65,24
21,66,66,24
21,67,67,24
21,68,68,24
21,69,69,24
21,70,70,24
21,72,71,24
21,71,71,24
21,73,73,24
21,74,74,24
21,75,75,24
21,76,76,24
21,77,77,24
21,78,78,24
21,79,79,24
20,3,3,25
27,4,4,25
25,5,5,25
24,6,6,25
20,8,8,25
27,12,12,25
26,14,14,25
28,11,8,25
27,12,12,25
26,13,12,25
26,14,14,25
25,15,15,25
25,16,16,25
24,17,17,25
23,18,18,25
24,19,18,25
24,20,20,25
22,21,21,25
22,22,22,25
22,23,23,25
22,24,24,25
23,26,25,25
23,27,27,25
23,27,27,25
23,28,27,25
23,29,29,25
22,30,30,25
22,31,31,25
22,32,32,25
23,35,33,25
23,36,36,25
22,33,33,25
23,36,36,25
22,37,37,25
22,39,39,25
22,41,40,25
22,43,42,25
23,41,40,25
23,40,40,25
22,43,42,25
22,42,42,25
21,49,49,25
21,50,50,25
21,52,51,25
22,55,53,25
22,55,53,25
22,56,56,25
22,54,53,25
22,56,56,25
22,57,57,25
22,58,58,25
22,59,59,25
22,61,60,25
22,60,60,25
22,62,62,25
22,64,63,25
22,65,65,25
22,66,66,25
22,67,67,25
22,68,68,25
22,69,69,25
22,70,70,25
22,71,71,25
22,72,71,25
21,3,3,26
28,4,4,26
26,5,5,26
25,6,6,26
24,7,7,26
21,8,8,26
28,12,12,26
29,11,8,26
28,12,12,26
27,13,12,26
27,14,14,26
26,15,15,26
26,16,16,26
25,17,17,26
25,19,18,26
25,20,20,26
23,21,21,26
23,22,22,26
23,23,23,26
23,24,24,26
23,25,25,26
24,26,25,26
24,28,27,26
24,29,29,26
23,30,30,26
23,31,31,26
23,32,32,26
23,33,33,26
23,34,33,26
24,35,33,26
23,38,37,26
23,37,37,26
23,39,39,26
22,40,40,26
24,43,42,26
23,42,42,26
22,44,44,26
22,45,45,26
22,46,46,26
22,47,47,26
22,48,47,26
22,49,49,26
22,50,50,26
22,52,51,26
23,55,53,26
23,55,53,26
23,54,53,26
23,56,56,26
23,56,56,26
23,57,57,26
23,58,58,26
23,59,59,26
23,61,60,26
23,60,60,26
23,62,62,26
23,64,63,26
23,65,65,26
23,65,65,26
23,66,66,26
23,67,67,26
22,73,73,26
22,74,74,26
22,75,75,26
22,76,76,26
22,77,77,26
22,78,78,26
22,79,79,26
22,3,3,27
29,4,4,27
27,5,5,27
26,6,6,27
25,7,7,27
24,9,8,27
29,12,12,27
28,14,14,27
30,11,8,27
29,12,12,27
28,13,12,27
28,14,14,27
27,15,15,27
27,16,16,27
26,17,17,27
26,19,18,27
26,20,20,27
26,20,20,27
24,21,21,27
24,22,22,27
24,23,23,27
24,24,24,27
24,25,25,27
24,27,27,27
25,28,27,27
25,29,29,27
24,30,30,27
24,31,31,27
24,32,32,27
24,33,33,27
24,34,33,27
24,36,36,27
24,37,37,27
24,38,37,27
24,39,39,27
23,43,42,27
25,44,44,27
23,44,44,27
23,45,45,27
23,46,46,27
23,48,47,27
23,47,47,27
23,49,49,27
23,50,50,27
23,51,51,27
23,52,51,27
23,53,53,27
24,55,53,27
24,56,56,27
24,57,57,27
24,58,58,27
24,59,59,27
24,61,60,27
24,60,60,27
24,62,62,27
23,63,63,27
23,68,68,27
23,69,69,27
23,70,70,27
23,72,71,27
23,71,71,27
23,73,73,27
23,74,74,27
23,75,75,27
23,76,76,27
23,77,77,27
23,78,78,27
23,79,79,27
30,4,4,28
28,5,5,28
27,6,6,28
26,7,7,28
25,9,8,28
29,13,12,28
31,11,8,28
29,13,12,28
30,12,12,28
29,14,14,28
28,15,15,28
28,16,16,28
27,17,17,28
25,18,18,28
27,19,18,28
25,21,21,28
25,22,22,28
25,23,23,28
25,26,25,28
25,27,27,28
26,28,27,28
26,29,29,28
25,30,30,28
25,31,31,28
25,32,32,28
25,35,33,28
25,33,33,28
25,34,33,28
25,36,36,28
25,38,37,28
25,39,39,28
24,41,40,28
24,40,40,28
24,42,42,28
24,44,44,28
24,45,45,28
26,46,46,28
26,46,46,28
24,46,46,28
24,48,47,28
24,47,47,28
24,49,49,28
